date,open,high,low,close,volume
2023-08-08,32.45,32.81,32.43,32.57,22178898
2023-08-09,32.51,32.83,32.34,32.71,20798516
2023-08-10,32.85,33.32,32.82,33.02,19031591
2023-08-11,32.96,33.42,32.945,33.36,15271420
2023-08-14,33.19,33.59,33.14,33.56,17933999
2023-08-15,33.35,33.51,33.21,33.26,15528563
2023-08-16,33.3,33.64,33.14,33.27,17395145
2023-08-17,33.36,33.48,32.85,33.06,19127977
2023-08-18,32.86,33.42,32.86,33.18,21722667
2023-08-21,33.15,33.219,32.77,33.0,27074365
2023-08-22,33.08,33.32,32.89,33.2,21730332
2023-08-23,33.2,33.37,33.01,33.19,15766363
2023-08-24,33.01,33.58,33.0,33.38,18561368
2023-08-25,33.33,33.52,33.02,33.35,14912091
2023-08-28,33.48,33.62,33.255,33.55,16050364
2023-08-29,33.99,34.75,33.95,34.69,28782805
2023-08-30,34.89,34.95,34.55,34.64,15021404
2023-08-31,34.85,35.14,34.76,34.98,24333179
2023-09-01,34.99,35.145,34.835,34.86,14748679
2023-09-05,34.85,35.07,34.3,34.3,17486007
2023-09-06,34.1,34.44,33.99,34.18,19187074
2023-09-07,34.18,34.52,33.75,33.81,26605789
2023-09-08,33.81,33.83,33.23,33.45,24891078
2023-09-11,33.7,34.09,33.58,33.94,18883869
2023-09-12,34.13,34.18,33.8,34.04,15784435
2023-09-13,34.3,34.3,33.51,33.86,21027896
2023-09-14,34.27,34.38,33.94,34.04,26570120
2023-09-15,33.96,34.167,33.66,33.79,38205159
2023-09-18,33.9,33.97,33.52,33.53,16233695
2023-09-19,33.58,33.73,33.25,33.4,23383954
2023-09-20,33.58,33.94,33.36,33.6,23741979
2023-09-21,33.52,33.85,33.26,33.29,18001589
2023-09-22,33.26,33.51,32.93,33.28,22740043
2023-09-25,33.17,33.25,32.87,33.16,17616880
2023-09-26,32.89,33.17,32.81,32.99,18841582
2023-09-27,32.95,33.01,32.31,32.4,22083548
2023-09-28,32.4,32.615,32.4,32.55,18772111
2023-09-29,32.62,32.75,32.365,32.41,19787595
2022-10-03,40.67,41.53,40.47,41.29,22203577
2022-10-04,41.56,42.035,41.39,41.82,22889355
2022-10-05,41.585,42.25,41.4,41.99,14289744
2022-10-06,41.65,42.09,41.37,41.52,18198825
2022-10-07,41.25,41.25,40.0809,40.27,19055395
2022-10-10,40.625,40.805,39.6,39.89,16628441
2022-10-11,39.81,40.11,39.27,39.58,19386431
2022-10-12,39.7,39.86,39.25,39.27,17279923
2022-10-13,39.03,40.8,38.605,40.61,26328346
2022-10-14,40.84,40.96,39.92,40.2,19572198
2022-10-17,41.04,41.525,40.95,41.3,27845187
2022-10-18,41.92,42.22,41.26,41.79,18223318
2022-10-19,41.63,42.235,41.47,41.88,19071943
2022-10-20,41.56,42.615,41.455,41.71,16830456
2022-10-21,41.85,42.97,41.81,42.8,25035034
2022-10-24,43.115,43.73,42.9,43.54,18785257
2022-10-25,43.34,44.4,43.2,44.36,19165167
2022-10-26,44.93,45.23,44.28,44.38,20055302
2022-10-27,44.77,45.085,44.36,44.42,18102450
2022-10-28,44.69,45.71,44.65,45.64,17978327
2022-10-31,45.305,45.64,45.055,45.43,17793744
2022-11-01,45.58,45.79,45.06,45.46,12088885
2022-11-02,45.47,46.21,44.55,44.57,15309364
2022-11-03,44.03,44.15,43.39,43.85,17895616
2022-11-04,44.5,45.08,43.8315,44.52,19648749
2022-11-07,44.832,44.98,44.405,44.55,21382988
2022-11-08,44.69,45.35,44.18,44.61,17503078
2022-11-09,44.51,44.72,43.89,43.91,19311651
2022-11-10,45.7,45.81,44.645,45.66,27190062
2022-11-11,45.18,45.32,43.92,44.79,25961755
2022-11-14,44.832,45.44,44.68,44.74,21091267
2022-11-15,45.04,45.24,44.445,44.9,19318030
2022-11-16,44.94,44.98,44.301,44.39,24939624
2022-11-17,46.188,46.845,45.1601,46.59,38887821
2022-11-18,46.91,48.04,46.86,47.79,30843249
2022-11-21,47.61,48.29,47.56,47.62,17049535
2022-11-22,48.0,48.42,47.76,48.38,16367811
2022-11-23,48.4,48.99,48.32,48.57,12065557
2022-11-25,48.75,49.05,48.345,48.4,8492585
2022-11-28,48.29,48.47,47.92,48.08,14978278
2022-11-29,48.25,48.41,47.84,48.28,13779538
2022-11-30,48.17,49.83,47.96,49.72,29919729
2022-12-01,49.88,50.46,49.69,49.97,18559513
2022-12-02,49.23,49.84,48.915,49.7,12325139
2022-12-05,49.55,49.64,49.165,49.33,13795904
2022-12-06,49.44,49.44,48.261,48.59,15443791
2022-12-07,48.4,48.55,48.06,48.18,15171824
2022-12-08,48.66,49.2,48.62,48.99,16015797
2022-12-09,49.1,49.17,48.44,48.46,14303159
2022-12-12,48.8,49.32,48.37,49.3,15425338
2022-12-13,50.33,50.71,49.23,49.64,22705893
2022-12-14,49.74,50.06,48.82,49.3,19050352
2022-12-15,48.96,49.05,47.74,48.15,19373088
2022-12-16,47.41,48.0,47.08,47.81,66125394
2022-12-19,47.66,47.96,47.14,47.4,17986272
2022-12-20,47.41,47.56,46.79,47.37,15086163
2022-12-21,47.69,47.96,47.42,47.66,15599586
2022-12-22,47.49,47.49,46.685,47.32,23119117
2022-12-23,47.25,47.49,47.01,47.48,9554363
2022-12-27,47.67,47.71,47.215,47.53,12066167
2022-12-28,47.69,47.77,46.98,47.07,9847362
2022-12-29,47.26,47.74,47.26,47.5,11396466
2022-12-30,47.27,47.67,46.95,47.64,13199817
2023-01-03,47.86,48.05,47.31,47.94,17718894
2023-01-04,48.28,48.48,47.17,47.55,18339805
2023-01-05,47.49,47.49,46.76,46.88,17372063
2023-01-06,47.46,48.585,47.275,48.32,20823079
2023-01-09,48.255,49.21,48.22,48.58,13937950
2023-01-10,48.8,49.21,48.59,48.81,12474437
2023-01-11,48.83,49.23,48.7,49.21,12530861
2023-01-12,49.21,49.43,48.85,49.0,14241689
2023-01-13,48.56,49.02,48.42,48.88,12649385
2023-01-17,48.92,48.94,47.95,48.08,19290752
2023-01-18,48.185,48.27,46.8903,46.9,19882210
2023-01-19,46.95,47.05,46.39,46.46,19118552
2023-01-20,46.06,46.83,45.67,46.78,21847201
2023-01-23,46.895,47.87,46.81,47.5,15180548
2023-01-24,47.49,48.015,47.055,47.81,14872692
2023-01-25,47.98,48.079,47.23,47.98,14638661
2023-01-26,48.15,48.465,47.83,48.34,12952664
2023-01-27,48.1,48.73,47.97,48.51,13414781
2023-01-30,48.14,48.5,48.12,48.22,19261943
2023-01-31,48.12,48.69,48.05,48.67,16821701
2023-02-01,48.39,48.9,47.505,48.57,19639432
2023-02-02,48.53,49.56,48.355,49.32,17883773
2023-02-03,49.3,49.3,48.505,48.63,17979957
2023-02-06,48.07,48.28,47.515,47.57,13991567
2023-02-07,47.24,48.145,46.97,47.84,16675159
2023-02-08,47.38,47.54,46.77,46.96,18905527
2023-02-09,47.225,47.41,46.43,46.73,18598419
2023-02-10,46.7,47.32,46.64,47.26,17397289
2023-02-13,47.45,47.99,47.39,47.86,19422105
2023-02-14,47.78,48.0,47.18,47.7,19134354
2023-02-15,47.5,48.52,47.33,48.45,27319961
2023-02-16,49.99,51.74,49.8,50.99,48125253
2023-02-17,51.325,51.44,50.6,50.77,25321406
2023-02-21,50.71,50.76,49.62,49.69,25100478
2023-02-22,49.85,49.85,48.89,49.31,20301885
2023-02-23,49.535,49.68,48.55,49.21,14066190
2023-02-24,48.805,48.9,48.165,48.48,17251578
2023-02-27,48.95,49.335,48.55,48.73,14776418
2023-02-28,48.81,48.93,48.38,48.42,16622431
2023-03-01,48.44,48.59,48.02,48.34,13449316
2023-03-02,48.32,48.63,48.12,48.53,18283178
2023-03-03,48.99,49.36,48.815,49.28,15969867
2023-03-06,49.455,49.81,49.24,49.42,13878360
2023-03-07,49.57,49.755,48.63,48.91,17506589
2023-03-08,49.02,49.27,48.74,49.11,12055541
2023-03-09,49.3,49.69,48.705,48.81,12497686
2023-03-10,48.89,49.17,48.3,48.56,16338205
2023-03-13,48.53,48.88,48.12,48.41,20280766
2023-03-14,48.68,49.255,48.505,49.05,17679559
2023-03-15,48.37,49.11,48.37,49.06,17355073
2023-03-16,48.68,50.29,48.51,50.12,21427586
2023-03-17,50.26,50.55,49.735,50.19,47642678
2023-03-20,50.22,51.04,50.01,50.94,22699745
2023-03-21,51.205,51.33,50.33,50.67,23334044
2023-03-22,50.74,50.75,49.42,49.46,21399350
2023-03-23,49.56,50.25,49.405,49.73,17775356
2023-03-24,49.9,50.55,49.495,50.51,19439419
2023-03-27,50.7,50.95,50.48,50.54,15857214
2023-03-28,50.32,50.595,50.27,50.39,11124346
2023-03-29,50.725,51.27,50.64,51.17,18463404
2023-03-30,51.58,51.68,51.125,51.43,11754581
2023-03-31,51.44,52.35,51.39,52.275,20588795
2023-04-03,52.06,52.56,51.99,52.31,16884635
2023-04-04,52.03,52.12,51.43,51.82,13599896
2023-04-05,52.07,52.29,51.68,51.82,13797933
2023-04-06,50.92,51.564,50.725,51.27,14749037
2023-04-10,51.11,51.4,50.875,51.33,10177650
2023-04-11,51.12,51.3,50.52,50.62,15957903
2023-04-12,50.82,50.95,50.05,50.11,16100652
2023-04-13,50.21,50.83,50.09,50.8,15451869
2023-04-14,50.52,50.85,50.2,50.54,12360102
2023-04-17,50.56,50.675,50.05,50.28,12042328
2023-04-18,50.38,50.69,50.07,50.31,15203628
2023-04-19,49.23,49.27,47.99,48.04,30466697
2023-04-20,47.61,47.65,46.36,46.58,39769410
2023-04-21,46.565,47.115,46.24,47.03,20861009
2023-04-24,47.05,47.45,47.0,47.39,17359902
2023-04-25,47.37,47.43,46.805,47.09,20281552
2023-04-26,46.76,46.85,46.425,46.54,22390503
2023-04-27,46.78,46.8,45.97,46.56,22845421
2023-04-28,46.685,47.26,46.61,47.25,19664960
2023-05-01,47.2,47.52,47.125,47.34,13122321
2023-05-02,46.905,47.08,46.06,46.36,20175127
2023-05-03,46.42,46.55,45.86,45.96,20765706
2023-05-04,45.77,45.93,45.555,45.7,17748930
2023-05-05,46.12,46.36,45.92,46.25,14317403
2023-05-08,46.44,46.52,46.09,46.34,12000025
2023-05-09,45.98,46.515,45.92,46.47,15221927
2023-05-10,46.7,46.93,46.15,46.71,15625285
2023-05-11,46.83,46.85,46.2,46.37,12522127
2023-05-12,46.28,46.81,46.28,46.71,14097455
2023-05-15,46.8,47.26,46.56,47.1,13204406
2023-05-16,47.24,47.33,46.8,46.92,16500040
2023-05-17,47.15,47.76,47.0125,47.63,29325954
2023-05-18,45.76,48.245,45.7,48.2,41475717
2023-05-19,48.43,49.34,48.4,49.13,28564111
2023-05-22,49.11,49.229,48.77,48.82,18667478
2023-05-23,48.61,49.35,48.6,48.91,17645878
2023-05-24,48.95,49.0,48.174,48.41,15452947
2023-05-25,47.77,49.23,47.72,49.03,21716990
2023-05-26,49.11,50.09,49.11,49.86,19825593
2023-05-30,49.99,50.485,49.74,50.17,19074758
2023-05-31,49.91,50.025,49.605,49.67,51990280
2023-06-01,49.76,50.085,49.2609,49.74,17816965
2023-06-02,49.87,50.25,49.73,50.02,19155365
2023-06-05,50.22,50.58,50.04,50.21,13964138
2023-06-06,49.79,49.91,49.14,49.81,16029602
2023-06-07,49.7,50.14,49.65,49.78,15950610
2023-06-08,49.92,50.0,49.57,49.68,13289076
2023-06-09,49.532,49.97,49.365,49.66,12173944
2023-06-12,49.915,50.51,49.67,50.48,15497668
2023-06-13,50.685,50.94,50.45,50.8,24035528
2023-06-14,50.8,51.22,50.63,50.96,16630747
2023-06-15,50.905,52.07,50.83,51.93,22496850
2023-06-16,52.2,52.405,51.93,52.07,37134415
2023-06-20,51.94,52.08,51.47,51.55,20140397
2023-06-21,51.38,51.4,50.82,50.85,16939642
2023-06-22,50.65,51.14,50.4291,51.12,14996304
2023-06-23,50.64,50.72,50.09,50.33,16544577
2023-06-26,50.305,50.8,50.18,50.21,13032101
2023-06-27,50.31,51.04,50.25,50.86,12980976
2023-06-28,50.78,51.015,50.44,50.87,11387580
2023-06-29,50.86,51.27,50.82,51.21,14246002
2023-06-30,51.88,52.26,51.52,51.74,18188309
2023-07-03,51.36,51.83,51.33,51.82,7338268
2023-07-05,50.97,51.57,50.925,51.51,14952219
2023-07-06,51.065,51.19,50.65,51.11,13933187
2023-07-07,51.0,51.65,50.74,50.99,15580380
2023-07-10,51.07,51.5,51.02,51.4,19046467
2023-07-11,51.57,52.1475,51.54,52.12,15002730
2023-07-12,51.56,51.93,50.5319,50.74,26332531
2023-07-13,50.69,51.62,50.65,51.53,17864784
2023-07-14,50.42,50.97,50.055,50.38,19566594
2023-07-17,50.2,50.95,50.14,50.81,16141050
2023-07-18,50.98,51.37,50.8525,51.24,16434158
2023-07-19,52.21,52.44,51.7,52.43,21744956
2023-07-20,52.06,52.87,51.915,52.37,22784427
2023-07-21,52.745,52.995,52.525,52.63,51284800
2023-07-24,52.69,53.31,52.67,53.11,18394423
2023-07-25,53.19,53.76,53.11,53.6,16136560
2023-07-26,53.54,53.65,52.96,53.22,13563650
2023-07-27,53.6,53.885,52.855,53.0,15795505
2023-07-28,52.062,52.42,51.77,52.09,27493037
2023-07-31,51.84,52.18,51.74,52.04,14195973
2023-08-01,52.57,52.78,52.305,52.66,15287771
2023-08-02,52.38,53.11,52.32,52.58,17694350
2023-08-03,52.49,53.27,52.24,53.15,15193556
2023-08-04,52.88,53.32,52.54,52.63,12266938
2023-08-07,52.97,53.065,52.682,53.01,11327895
2023-08-08,52.66,53.13,52.355,53.06,12224774
2023-08-09,52.9,53.45,52.66,52.99,18765524
2023-08-10,53.41,54.14,53.17,53.37,16329464
2023-08-11,53.35,53.945,53.185,53.79,14344470
2023-08-14,53.8,54.13,53.72,53.88,20707313
2023-08-15,53.62,53.7289,53.18,53.35,20173361
2023-08-16,53.19,53.52,52.87,52.96,26470175
2023-08-17,54.44,55.835,54.37,54.73,45278042
2023-08-18,54.63,55.46,54.62,55.04,28839759
2023-08-21,55.2,55.79,55.15,55.44,18283190
2023-08-22,55.48,55.82,55.28,55.46,15665989
2023-08-23,55.61,56.2,55.4,55.98,18249998
2023-08-24,56.32,56.475,55.21,55.24,17586350
2023-08-25,55.25,55.87,55.25,55.7,15731774
2023-08-28,55.89,56.28,55.68,56.2,15189854
2023-08-29,56.35,56.8,56.11,56.56,17859122
2023-08-30,56.63,56.91,56.535,56.81,12145393
2023-08-31,57.1,57.5286,56.89,57.35,22619679
2023-09-01,57.39,58.185,57.39,57.84,14080410
2023-09-05,57.82,57.82,57.23,57.26,13884957
2023-09-06,57.1,57.47,57.07,57.16,11380422
2023-09-07,56.97,57.09,56.66,56.79,14762102
2023-09-08,56.76,57.07,56.56,56.67,13993109
2023-09-11,56.8,56.8,56.8,56.8,100
2023-09-12,56.65,56.86,56.34,56.39,13916088
2023-09-13,56.32,56.529,56.08,56.28,13092199
2023-09-14,56.42,56.47,56.08,56.37,15760269
2023-09-15,56.31,56.39,55.54,56.04,44029151
2023-09-18,56.01,56.275,55.83,56.11,11824983
2023-09-19,56.18,56.21,55.46,55.84,10748903
2023-09-20,55.95,56.05,55.435,55.5,12221683
2023-09-21,53.41,54.1,52.85,53.34,37440280
2023-09-22,53.4,53.825,53.2,53.57,17870179
2023-09-25,53.46,53.68,53.16,53.48,14224394
2023-09-26,53.18,53.295,52.58,52.71,15618420
2023-09-27,52.89,53.37,52.53,53.2,15845517
2023-09-28,53.37,54.19,53.35,53.88,17204417
2023-09-29,54.16,54.2,53.5,53.76,13951241
2022-10-03,90.04,92.36,89.72,91.92,23881332
2022-10-04,93.24,95.36,92.71,95.27,22133711
2022-10-05,95.75,99.99,95.66,99.12,34857698
2022-10-06,98.47,102.18,98.33,102.06,29124717
2022-10-07,102.19,103.315,100.18,101.03,24507647
2022-10-10,101.49,102.03,98.72,98.84,16786088
2022-10-11,97.22,99.76,96.75,98.0,17804127
2022-10-12,97.5,98.91,97.23,98.43,12635769
2022-10-13,97.55,102.45,97.4,101.87,22019142
2022-10-14,101.12,102.24,99.04,99.19,15229626
2022-10-17,101.07,101.97,100.5,100.62,14283231
2022-10-18,101.54,102.35,99.23,100.8,14065435
2022-10-19,101.25,103.99,101.23,103.79,20921704
2022-10-20,104.32,105.0,103.41,103.93,17649025
2022-10-21,104.45,106.4,103.905,105.86,22814149
2022-10-24,105.66,107.68,105.12,106.6,17024239
2022-10-25,106.41,107.33,105.07,105.88,15719805
2022-10-26,106.26,107.83,106.0,107.14,17390414
2022-10-27,108.41,109.58,107.42,107.55,18214023
2022-10-28,109.46,111.21,108.12,110.7,28169441
2022-10-31,109.5,112.91,109.44,110.81,26401838
2022-11-01,112.37,112.57,110.65,111.91,22213143
2022-11-02,111.58,112.1,109.31,109.61,20661778
2022-11-03,108.58,111.82,108.31,111.1,17103672
2022-11-04,113.0,113.5,110.8,112.31,17541462
2022-11-07,112.41,113.99,112.13,113.64,16008044
2022-11-08,113.48,114.6642,112.595,114.0,14661028
2022-11-09,113.1,113.28,108.57,108.9,19522755
2022-11-10,110.19,110.7,107.5701,110.5,20146732
2022-11-11,112.58,114.5,112.49,113.04,20518854
2022-11-14,112.63,114.64,112.49,113.37,20858291
2022-11-15,113.8,114.53,112.87,114.13,19373750
2022-11-16,113.44,114.2599,111.86,112.91,13590973
2022-11-17,111.29,113.2,110.75,113.06,12435740
2022-11-18,110.9,112.48,109.61,112.08,15415025
2022-11-21,109.99,111.2041,107.48,110.97,20972978
2022-11-22,112.21,114.47,111.43,114.18,17719088
2022-11-23,112.32,113.9488,112.1,113.61,11546685
2022-11-25,113.88,114.61,113.06,113.21,7136013
2022-11-28,110.66,111.46,109.62,109.81,23017671
2022-11-29,110.61,111.8,109.792,110.54,14453174
2022-11-30,111.54,111.9,109.78,111.34,23158059
2022-12-01,111.64,112.07,110.18,110.8,14398314
2022-12-02,109.51,111.71,109.2,109.86,15248385
2022-12-05,110.7,111.36,105.94,106.85,19287746
2022-12-06,105.9,107.04,103.145,103.88,21196977
2022-12-07,103.78,104.8548,102.37,103.65,20061729
2022-12-08,106.28,106.795,103.71,104.42,21128762
2022-12-09,104.59,105.95,103.3,103.54,21298194
2022-12-12,103.83,106.24,103.585,106.09,20413173
2022-12-13,107.8,108.54,107.02,107.25,24305345
2022-12-14,107.99,108.3,105.75,106.46,17597334
2022-12-15,105.33,106.17,103.7,105.44,15367888
2022-12-16,103.69,105.58,103.1301,104.7,54596623
2022-12-19,105.26,106.2,104.38,105.17,13611124
2022-12-20,105.17,107.51,105.07,106.69,14680004
2022-12-21,108.29,108.585,107.16,108.06,13565365
2022-12-22,107.89,108.19,104.1,105.88,13215496
2022-12-23,106.95,108.74,106.9,108.68,11539448
2022-12-27,109.27,110.465,108.83,110.19,11962058
2022-12-28,109.91,110.0,107.902,108.38,10702075
2022-12-29,107.99,109.72,107.99,109.2,10534028
2022-12-30,108.61,110.5,108.61,110.3,11799640
2023-01-03,109.78,110.02,105.49,106.51,15146168
2023-01-04,104.8,107.155,104.76,106.82,18058396
2023-01-05,106.34,109.95,106.31,109.21,15946559
2023-01-06,110.08,111.99,109.67,110.53,16348131
2023-01-09,111.64,111.64,107.81,108.47,17964591
2023-01-10,109.79,110.33,108.005,110.09,15104595
2023-01-11,110.99,111.45,109.085,111.37,16710366
2023-01-12,111.82,113.74,111.74,113.22,15357321
2023-01-13,113.11,113.49,112.16,113.15,12011358
2023-01-17,113.41,114.08,112.67,112.93,16542201
2023-01-18,113.26,114.12,110.3987,110.61,16399690
2023-01-19,110.07,112.13,109.58,111.32,12928021
2023-01-20,111.36,113.44,110.61,113.35,16515614
2023-01-23,113.64,114.59,112.64,112.76,16584422
2023-01-24,99.23,114.02,99.23,113.81,13583025
2023-01-25,113.23,113.65,111.39,113.21,11912947
2023-01-26,114.72,117.78,114.335,117.76,21019678
2023-01-27,116.95,117.67,115.39,115.61,15179207
2023-01-30,115.09,115.49,113.1519,113.56,18672053
2023-01-31,112.1,116.4,110.43,116.01,27861849
2023-02-01,115.83,117.38,113.34,114.74,19464873
2023-02-02,114.85,115.07,109.83,111.15,24562123
2023-02-03,111.9,114.11,111.56,111.92,20226609
2023-02-06,112.36,113.09,110.32,111.73,13855205
2023-02-07,112.39,115.31,112.021,114.92,16013314
2023-02-08,115.05,115.83,113.85,113.92,18459678
2023-02-09,114.62,116.24,114.18,114.35,17439311
2023-02-10,116.51,119.63,116.16,118.26,24918616
2023-02-13,117.72,118.18,115.9,117.8,14536241
2023-02-14,117.01,117.81,116.0169,116.42,12078992
2023-02-15,115.72,116.09,114.14,116.07,13673360
2023-02-16,115.31,116.78,114.8,115.73,11360604
2023-02-17,114.19,114.19,110.9799,111.28,20758331
2023-02-21,110.81,112.38,110.81,111.17,14469431
2023-02-22,110.48,110.97,108.64,109.73,13973841
2023-02-23,110.73,111.83,109.9,110.74,11289402
2023-02-24,109.33,110.96,109.02,110.75,14351036
2023-02-27,110.8,111.26,109.9601,110.55,11710453
2023-02-28,111.24,111.36,109.22,109.91,18107031
2023-03-01,109.31,111.86,109.24,110.89,13199955
2023-03-02,110.615,111.695,110.17,111.4,10343084
2023-03-03,110.05,113.37,109.95,112.81,13006713
2023-03-06,111.99,113.84,111.87,113.81,14347410
2023-03-07,112.81,113.17,111.17,111.61,11525289
2023-03-08,111.23,112.42,109.065,109.98,13509818
2023-03-09,110.87,112.23,109.03,109.13,12961244
2023-03-10,109.56,111.035,107.15,107.78,15795666
2023-03-13,105.34,107.86,103.72,106.54,20745625
2023-03-14,106.35,109.01,104.96,106.94,18263512
2023-03-15,102.82,104.2,100.2203,101.62,25733781
2023-03-16,99.11,101.68,98.02,101.03,27476133
2023-03-17,100.6,101.6149,99.14,99.84,43199470
2023-03-20,99.63,102.48,99.5,102.45,32042106
2023-03-21,104.17,107.28,104.13,107.04,31592310
2023-03-22,106.8,107.175,104.56,104.59,14952666
2023-03-23,105.36,106.34,102.44,103.41,14385865
2023-03-24,101.47,103.85,100.9132,103.53,13405812
2023-03-27,104.74,106.48,103.91,105.8,14805911
2023-03-28,105.44,107.65,105.19,107.12,11047587
2023-03-29,108.06,109.16,107.49,108.96,14219122
2023-03-30,109.55,109.57,108.52,109.49,11578171
2023-03-31,109.68,110.17,109.0499,109.66,14417961
2023-04-03,113.39,116.85,113.12,116.13,28087681
2023-04-04,116.26,116.7,114.17,115.02,16365489
2023-04-05,115.35,117.0,114.31,116.99,16479469
2023-04-06,116.86,117.18,114.77,115.05,15777957
2023-04-10,114.78,116.18,114.17,114.54,13006552
2023-04-11,114.96,116.1999,114.38,115.35,11758461
2023-04-12,116.16,116.59,114.93,115.23,10919022
2023-04-13,114.6,115.89,114.13,115.77,12399652
2023-04-14,115.9,116.66,115.12,116.05,11530828
2023-04-17,115.49,116.51,114.42,114.7,13260352
2023-04-18,114.39,117.21,114.3,116.94,17436140
2023-04-19,116.08,116.9,115.77,116.57,10682605
2023-04-20,115.125,115.68,113.2298,115.64,17038747
2023-04-21,116.49,116.88,115.26,116.01,14315329
2023-04-24,115.92,118.885,115.88,118.2,15831314
2023-04-25,117.55,117.74,115.63,116.52,12179825
2023-04-26,116.03,117.09,114.68,115.45,15566086
2023-04-27,115.62,117.01,114.8818,116.83,16279188
2023-04-28,117.25,119.92,116.83,118.34,24381946
2023-05-01,115.99,117.3,114.45,114.67,17354987
2023-05-02,113.94,113.94,109.29,110.1,24324102
2023-05-03,109.08,109.81,107.755,107.93,16212343
2023-05-04,107.9,108.75,105.91,106.04,17177150
2023-05-05,108.55,109.43,107.53,108.68,14968197
2023-05-08,110.5,110.97,109.04,109.11,11187752
2023-05-09,108.34,110.23,108.21,109.14,11370769
2023-05-10,109.74,110.01,106.71,107.74,14884793
2023-05-11,106.49,106.82,104.933,105.79,17165897
2023-05-12,106.31,107.01,104.775,104.87,12613254
2023-05-15,105.51,105.925,104.58,105.07,13715576
2023-05-16,104.63,104.81,102.02,102.52,14800200
2023-05-17,103.39,105.23,102.85,104.82,14064742
2023-05-18,104.55,105.91,104.13,105.77,12005609
2023-05-19,106.57,107.05,105.82,106.26,13359630
2023-05-22,105.84,107.04,104.88,104.97,12882000
2023-05-23,105.99,108.22,105.75,106.4,14394440
2023-05-24,107.38,108.51,106.73,107.59,16340293
2023-05-25,105.94,106.43,104.71,105.66,14316463
2023-05-26,106.47,106.95,104.8327,104.97,12370326
2023-05-30,103.29,104.12,102.61,104.04,11938025
2023-05-31,102.29,103.04,101.74,102.18,24926117
2023-06-01,101.75,105.58,101.26,103.36,13551936
2023-06-02,105.16,106.13,104.53,105.76,14112041
2023-06-05,107.19,107.025,105.09,105.29,10628001
2023-06-06,104.15,106.27,103.98,106.15,12209768
2023-06-07,106.79,108.89,106.73,108.53,16027086
2023-06-08,108.77,109.14,105.9,108.19,13517919
2023-06-09,108.455,108.61,107.16,107.39,12252531
2023-06-12,105.81,107.06,105.555,106.42,14115160
2023-06-13,107.38,108.34,106.275,106.44,13533780
2023-06-14,107.45,108.11,104.39,105.16,16627681
2023-06-15,105.5,107.03,105.44,105.89,16224117
2023-06-16,106.36,106.77,104.955,105.13,43128871
2023-06-20,104.68,104.77,102.12,102.72,17519379
2023-06-21,102.5,104.63,102.33,103.87,13285741
2023-06-22,102.84,103.885,102.65,103.3,12458807
2023-06-23,102.59,102.82,101.62,102.4,17933599
2023-06-26,102.2,104.905,102.2,104.29,14283407
2023-06-27,104.045,104.61,103.27,104.55,13227486
2023-06-28,104.305,105.82,103.2,105.4,13084062
2023-06-29,105.66,106.73,105.13,106.7,11364436
2023-06-30,107.32,107.875,106.8101,107.25,13544664
2023-07-03,107.49,108.46,107.07,107.46,7396992
2023-07-05,107.63,107.92,106.1,106.91,12491205
2023-07-06,105.09,105.72,102.43,102.92,17964883
2023-07-07,101.92,104.0,101.56,103.16,21929158
2023-07-10,102.97,104.75,102.75,104.69,14877615
2023-07-11,105.26,106.16,104.81,105.97,12581080
2023-07-12,107.0,107.65,106.13,106.49,13238236
2023-07-13,105.97,106.23,103.32,104.54,26826838
2023-07-14,104.05,104.05,100.53,100.94,28181920
2023-07-17,100.72,101.665,100.22,101.38,18055849
2023-07-18,100.92,102.2,100.34,100.92,24617795
2023-07-19,101.05,102.4,100.8,101.62,15556541
2023-07-20,102.535,103.66,102.36,103.41,15740202
2023-07-21,104.16,104.38,103.26,103.89,17121487
2023-07-24,104.36,106.16,103.96,105.52,15090856
2023-07-25,105.06,106.0901,104.54,105.68,14116084
2023-07-26,105.11,105.72,104.6391,105.09,15159624
2023-07-27,106.0,106.99,104.74,105.42,17677887
2023-07-28,105.11,105.16,102.32,104.16,17571675
2023-07-31,105.19,107.86,105.19,107.24,24200295
2023-08-01,106.95,107.32,105.53,106.62,14212939
2023-08-02,106.26,106.375,104.57,105.29,13489809
2023-08-03,105.89,107.88,105.3,107.12,16283107
2023-08-04,107.96,109.24,107.33,107.42,14279634
2023-08-07,107.9,108.42,106.505,107.2,12410827
2023-08-08,106.04,107.75,104.835,107.73,14065573
2023-08-09,108.71,110.415,108.31,109.56,19919601
2023-08-10,110.19,111.63,109.44,110.12,15837170
2023-08-11,110.37,112.07,110.05,111.83,14047044
2023-08-14,111.68,111.98,110.78,111.01,12973383
2023-08-15,110.745,110.86,107.965,108.16,14909578
2023-08-16,108.28,109.33,106.275,106.34,13695121
2023-08-17,107.42,110.145,107.42,108.4,16709544
2023-08-18,107.64,110.195,107.62,110.04,16223953
2023-08-21,110.36,110.9793,108.1416,108.71,11092380
2023-08-22,109.17,109.72,107.95,108.1,10520842
2023-08-23,107.04,107.3,105.72,107.15,11435553
2023-08-24,106.42,107.765,106.07,106.35,10818478
2023-08-25,107.43,108.93,106.62,108.25,13579304
2023-08-28,108.45,110.04,108.44,109.16,10382122
2023-08-29,109.66,110.02,108.42,109.81,9665010
